28.96941036,26.48549497,32.39098725,20.85445498,5.42805667,5.959273025,52.50568603,95.74490932,23.62228959,71.32164815,88.47718767,32.16320789,70.22935851,91.3255814,28.7529232,0
29.61828989,28.98843599,30.98956096,22.0217283,3.781906991,5.168479189,49.13599356,96.60264204,21.46329083,68.46910634,93.23517914,36.32947044,69.44440686,94.48874902,37.14731973,0
26.73068871,30.23601184,30.33691293,22.83437342,3.977580623,4.089042399,47.97622139,96.180717,24.76651088,66.89974544,97.51016687,45.72694837,68.01795156,98.30111884,47.76055763,0
19.2704319,25.48913558,33.799928,22.7472,5.883942641,4.601055974,47.28567369,93.61391345,26.73143359,61.65773862,97.68702585,58.41741539,65.07214941,98.78500802,59.61242246,0
16.65559579,27.02387603,26.88714878,26.29411931,8.628078382,14.05364547,27.87645985,40.76044316,19.62927535,56.49702483,92.9549493,42.66182056,57.60519063,99.03912119,45.88603784,0
25.46612402,20.52715165,26.04677634,22.06754831,2.788114331,9.515084523,54.27019215,82.22416125,24.15192489,66.58420268,83.91826026,44.8180517,67.31048375,89.63988358,50.08942732,0
22.9773661,15.93381739,25.09441694,22.79974442,5.279775212,7.190962509,46.66811455,83.77484526,21.18138048,59.68250271,89.57873702,37.01955507,59.30872858,91.46376855,45.82344825,0
27.49349681,24.37516296,25.80965172,21.27947876,2.663726785,7.885581357,47.48166293,82.87871856,18.16080861,69.43711394,82.93796683,35.98803368,72.32590666,84.1987897,46.03017224,0
21.89460991,24.83391874,34.95830429,22.55379325,4.355437264,5.011842161,57.89979411,77.27081839,22.07449352,66.10149356,75.16059965,40.66029397,65.88705083,68.70452693,50.18623683,0
23.64590722,20.08914165,30.79081748,23.9396089,2.868548883,8.432498651,61.97928383,77.88118404,31.79217759,71.18016745,82.36972176,51.44429989,73.69379667,70.96056451,57.56319445,0
22.81538713,22.78038949,43.29521438,21.3539212,2.712390378,5.224921982,68.68119852,84.30438877,35.46030562,82.87971394,83.0074596,48.35429413,87.18706011,65.56506245,58.72359153,0
18.91922851,23.35305175,44.51077304,22.65165876,1.04702105,5.33683614,66.4238775,85.02022088,38.78696655,74.44934461,87.287161,55.23820268,78.48189425,76.74086307,64.58041294,0
19.36658846,24.73741873,48.37912685,22.80086791,1.082095648,6.147162022,69.45705218,89.74406863,44.3904871,77.85972716,89.51816568,58.98238346,82.13519203,80.34360725,62.2933771,0
17.5672242,22.02899617,51.18582741,24.09081276,2.386097281,5.688642698,72.85013661,92.06605712,52.26996369,80.90869967,90.90180274,66.43419193,83.42231881,82.8559431,65.15275858,0
19.65127791,25.56696396,51.49807719,23.67058622,3.012929706,6.443312839,70.54136907,94.57336963,51.10141034,78.51355532,92.54251501,65.61102652,81.52665842,84.55456368,64.13832453,0
21.15564051,26.31788206,52.43188873,22.45344022,4.228960584,6.630026743,70.64326247,91.56215579,49.96435016,80.29412133,87.07880379,69.61149638,83.85244165,80.5879623,67.06892765,0
21.54397316,28.41412116,49.0981454,19.983206,7.118918496,7.382287495,63.85301609,92.61234319,39.30665199,79.16404353,81.49956894,51.17624939,76.74147521,84.10218859,46.20472064,0
23.55578755,32.98049411,38.84270554,17.63373671,8.308914373,7.153111469,51.16189891,106.7636032,31.40257897,69.77597458,90.4210636,34.9217429,63.49960407,96.65463115,29.24153137,0
24.39203485,31.93828733,26.22050246,19.04407567,7.059477666,7.047231297,54.40070207,100.0328495,29.29077588,64.8008832,93.29011274,28.44513561,61.8828627,94.84786964,24.33693313,0
25.87002685,31.62751375,18.76627542,17.53200707,5.761752738,7.783920136,50.24343141,98.71469913,23.77074664,63.16018818,92.39826375,23.13673098,56.48941698,100.9704726,19.3283046,0
28.701537,32.26907331,15.14321933,18.32570678,5.847464625,8.810806257,50.01014775,101.1582029,24.35043289,60.51909202,94.52006049,22.6257223,48.53576191,108.650409,17.68732492,0
26.20188622,35.02187051,28.15219317,16.44659521,5.962556277,7.391732668,46.60502871,106.3611208,28.70910565,58.13258484,95.4941226,23.52280118,47.64872633,108.9862051,20.93364709,0
