23.1282509839581,14.679422661620192,4.108103252874977,40.648098761971504,78.13778769254739,35.10634884439858,40.870231922187024,87.13621501230831,36.77690156113278,33.78235708976956,92.15597530041181,35.58426299037853,25.51737618123528,80.36365738110992,40.32883231793847,0.0
23.69524748653079,14.892726823885779,4.741534977079808,40.75826707537087,77.56619254768411,35.41091066578494,40.79752037335216,87.16270445902084,37.1907089103083,33.836289361407125,92.2086520564548,35.95403651155615,25.756856761019364,80.61036600555943,40.91080934286576,0.0
23.153254542023824,15.062901233402025,4.718148028296327,40.74848434818688,78.17821177827079,35.27474452054555,41.05142288441499,87.39963068268011,37.04921031892922,33.94028876186231,92.42961087134947,36.03137725297836,26.02601285021142,80.61651917014198,40.94483030364588,0.0
23.246945789975346,14.790732589503437,3.6374772571810663,40.469288774311956,77.79172973006976,35.251178619223445,41.01627416888169,87.18196994153347,37.06032385513257,33.905670853294865,92.4157450604857,35.85334660770834,26.206322822643635,80.60738875428275,41.083089403554595,0.0
23.4831257624022,14.861320986557667,3.599995139453912,40.40523097751835,79.06836830368371,34.86785670189947,41.18666620069296,87.73882655400624,36.89020663033764,33.89013495757098,92.9749564918573,36.09265679278022,26.005892856247765,80.89566298453578,41.33866021735899,0.0
23.601163255844543,15.275901609931484,2.2810704051445954,39.55559343294953,79.8279948258841,35.12243635394358,40.19347053977375,88.5894622053676,36.68877790746079,33.370217811750294,93.61963569373754,35.60081941558039,25.681868100792435,81.98488571735847,40.68169621861369,0.0
23.756274318063763,14.32670510642604,1.9884510530186583,40.87470894927452,77.41402760967031,35.096671769835424,41.13643402014805,86.93645385163158,37.168058896072566,34.22483477336659,91.77087785945514,36.19757927016057,26.416221348616247,79.98776076460626,41.51599015086753,0.0
23.651767161564404,14.813355564346075,2.802828131210547,39.62853397860442,79.73186301576156,35.79029592343763,40.12657156400262,88.05598666641103,37.5100190997169,33.50227125870092,92.70124775559987,36.541966936024146,25.805918264450156,81.14458933688604,41.50885972810077,0.0
23.71757997816838,14.62905011462108,0.9545576540196484,40.002071722609344,78.75284373661438,35.1571685477798,40.62874169706307,87.70554931829359,37.109514516398825,33.966066297229126,92.22031360013227,36.04972988548155,26.073977625241586,80.71911920731284,41.50119364441058,0.0
23.802408256271487,14.496290945823695,2.6110290960778593,40.20041851306475,78.17332446134304,35.27555550731341,40.77631885418278,87.63414628026919,36.96357543120144,33.8111199721432,92.40987948249045,36.17142991279145,26.002079112001628,80.24899553704553,41.77990784121373,0.0
23.23428071015547,14.556299486105171,1.7392135456121975,40.398172885733544,78.61468120217295,35.15859238577578,41.113867684159494,87.80492064986773,36.952545403404194,34.23545468343645,92.6111129333983,35.91129536974706,26.16077639745615,80.84772879481773,41.28753816549056,0.0
23.987469006430644,14.82295052371567,2.4604946574325512,39.573015558268665,79.12084947976932,35.72793340029246,40.50135602185797,87.87912146993393,37.448861851918274,33.65800775243109,92.583547807783,36.43732975261114,25.654650215110646,81.0456344142711,41.55891486002913,0.0
23.803767370954752,14.534939732862538,1.8737165123624386,40.3561484616146,78.27153536046659,35.53202131741349,40.742789648208074,87.18782527514458,37.23439775861631,33.748971895047134,91.94410283768565,36.25683713252047,25.67078588254547,80.82611763103087,41.52438227287426,0.0
23.408201461494894,14.663291237942161,3.4952554067551316,39.82828873951284,78.59713543838622,35.07669775771249,40.11325433041566,87.28599452369433,37.20061632563639,33.354068181136654,91.80407986162469,36.20288596691964,25.48460380938016,80.0967604632796,41.91844805044998,0.0
23.17293330663232,14.58962932624714,3.517049959530483,39.897673908853974,79.5736809741709,34.96947233107583,40.209858721510905,88.3740716442035,36.93389962892381,33.34346952653653,92.90506448156147,35.87996933491216,25.498537415772393,80.64436248968622,41.745062568722254,0.0
23.24633132679171,14.736934526163678,3.597648162110935,40.09620139818182,78.78707206208153,35.33609808997814,40.664980719861205,87.84128592884586,37.0448017077191,33.68486026419061,92.66942964976775,35.7391281939682,25.889358495871253,80.14174385628355,41.38721980713509,0.0
23.444017260646245,14.702549033413414,3.458676548739606,39.47175654567291,80.97454315298461,35.228661074863496,40.06040732399213,89.2284872716855,37.189467755096416,33.53394716335487,93.42403003233103,36.037420205114,25.688712854811588,81.27026047486487,41.25973240796029,0.0
